-04.50    14 25  6.1  -04 28.6       2.3   1   342.7  +50.6 a
-04.51    14 33 10.6  -04 59.8       2.6   2   344.8  +49.0 b
-04.52    14 34 55.2  -04 34.2       2.9   2   345.7  +49.1 b
-04.53    14 52 22.9  -04 12.5      11.4   2   351.1  +46.6 b   3C306.1
-04.54    14 57 38.1  -04 21.8       2.2   1   352.3  +45.6 a
-04.55    15 20  6.5  -04 49.7       6.5   1   357.4  +41.3 a
-04.56    15 24 57.2  -04 13.7       4.0   1   359.1  +40.9 a
-04.57    15 47 47.9  -04 53.3       4.4   2     3.2  +36.1 b
-04.58    15 52 43.6  -04 17.2       2.2   1     4.7  +35.5 a
-04.59    16 17 22.2  -04  5.5       4.5   2     9.3  +30.7 b
-04.60    16 21 34.0  -04 48.0       2.5   2     9.3  +29.5 b
-04.61    16 39 36.6  -04 35.6       2.7  21    12.4  +25.9 be
-04.62    16 43 12.1  -04 17.8       2.7  22    13.2  +25.3 bl
-04.63    17  1 31.1  -04 30.5       3.7   1    15.7  +21.3 a
-04.64    17 22 25.8  -04 21.3       2.3   2    18.7  +17.0 b
-04.65    17 27 53.4  -04 18.0       3.9   1    19.4  +15.8 a
-04.66    17 38 38.8  -04 59.2       4.4   1    20.2  +13.1 a
-04.67    18 17 35.0  -04 21.8       4.6   1    25.5  +04.9 a
-04.68    18 32 31.2  -04 24.8       7.3   1    27.2  +01.6 a
-04.69    18 34  0.8  -04 20.4       2.5   2    27.4  +01.3 b
-04.70    18 36  8.5  -04  4.5       4.2   2    27.9  +01.0 b
-04.71    18 38 37.8  -04 57.7      11.9   1    27.4  +00.0 a   3C307
-04.72    19  2 45.9  -04 37.1       2.6   1    30.5  -05.2 a
-04.73    19 25 43.6  -04 57.9       2.2   1    32.8  -10.4 a
-04.74    19 33 10.5  -04 20.9       2.9  21    34.2  -11.8 be
-04.75    20  3 47.3  -04 14.0       3.2  22    37.9  -18.5 bl
-04.76    20  5 45.5  -04 26.9       6.5   1    38.0  -19.1 a
-04.77    20 16 38.7  -04 57.5       2.2   1    38.8  -21.7 a
-04.78    20 21  1.6  -04  2.4       2.1   1    40.3  -22.2 a
-04.79    20 43 51.0  -04 58.9       3.6   1    42.3  -27.7 a
-04.80    20 53 10.8  -04 25.3       2.2   1    44.1  -29.5 a
-04.81    21  7 23.1  -04 58.3       3.1   1    45.6  -32.8 a
-04.82    21 25  0.3  -04 33.7       2.0  21    48.7  -36.4 be
-04.83    21 56 46.9  -04 28.5       4.4   1    54.3  -43.1 a
-04.84    22 10 35.6  -04 35.2       3.0   1    57.0  -45.9 a
-04.85    22 36 57.0  -04 40.9       9.3   1    62.9  -51.2 a
-04.86    22 57 21.8  -04 45.5       2.9   1    68.4  -55.1 a
-04.87    23  8 18.1  -04 53.2       3.2   1    71.7  -57.1 a
-04.88    23 32 20.5  -04 57.4       3.9   1    80.5  -61.1 a
-04.89    23 36 24.9  -04 30.9       5.4   1    82.7  -61.3 a
-04.90    23 58 51.0  -04 50.0       2.2   2    92.9  -64.5 b
-03.01     0 21  3.5  -03 14.5       2.2   1   106.3  -64.9 a
-03.02     0 47 12.0  -03  3.6       6.7   1   121.9  -65.7 a
-03.03     0 51 35.4  -03 52.4       9.8   1   124.6  -66.5 a
-03.04     1 41 20.0  -03 23.0       3.5   2   152.8  -62.9 b
-03.05     1 50 51.5  -03 51.0       7.6   1   157.8  -62.2 a
-03.06     2  7 42.0  -03 57.9       2.9  21   165.2  -60.0 be
-03.07     2 26 21.6  -03 54.3       3.2   1   172.0  -57.0 a
